Player Name,Nation,Overall,Player ID,Player Face URL,Card URL
SANE Leroy,Germany,82,222492,https://cdn.sofifa.net/players/222/492/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222492_en.webp
AMIRI Nadiem,Germany,81,225309,https://cdn.sofifa.net/players/225/309/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225309_en.webp
NUEBEL Alexander,Germany,81,223885,https://cdn.sofifa.net/players/223/885/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223885_en.webp
RAUM David,Germany,82,236703,https://cdn.sofifa.net/players/236/703/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236703_en.webp
NMECHA Felix,Germany,82,246863,https://cdn.sofifa.net/players/246/863/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246863_en.webp
THIAW Malick,Germany,78,256261,https://cdn.sofifa.net/players/256/261/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256261_en.webp
KARL Lennart,Germany,63,78063,https://cdn.sofifa.net/players/078/063/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78063_en.webp
UNDAV Deniz,Germany,80,244176,https://cdn.sofifa.net/players/244/176/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244176_en.webp
VERBRUGGEN Bart,Netherlands,78,258498,https://cdn.sofifa.net/players/258/498/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258498_en.webp
TIMBER Jurrien,Netherlands,82,251805,https://cdn.sofifa.net/players/251/805/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251805_en.webp
DE ROON Marten,Netherlands,81,208461,https://cdn.sofifa.net/players/208/461/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208461_en.webp
VAN DIJK Virgil,Netherlands,90,203376,https://cdn.sofifa.net/players/203/376/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/203376_en.webp
AKE Nathan,Netherlands,83,208920,https://cdn.sofifa.net/players/208/920/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208920_en.webp
VAN HECKE Jan Paul,Netherlands,80,258908,https://cdn.sofifa.net/players/258/908/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258908_en.webp
KLUIVERT Justin,Netherlands,79,236920,https://cdn.sofifa.net/players/236/920/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236920_en.webp
GRAVENBERCH Ryan,Netherlands,85,246104,https://cdn.sofifa.net/players/246/104/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246104_en.webp
WEGHORST Wout,Netherlands,78,223689,https://cdn.sofifa.net/players/223/689/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223689_en.webp
DEPAY Memphis,Netherlands,81,202556,https://cdn.sofifa.net/players/202/556/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202556_en.webp
GAKPO Cody,Netherlands,84,242516,https://cdn.sofifa.net/players/242/516/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242516_en.webp
WIEFFER Mats,Netherlands,78,248793,https://cdn.sofifa.net/players/248/793/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248793_en.webp
ROEFS Robin,Netherlands,74,263798,https://cdn.sofifa.net/players/263/798/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263798_en.webp
REIJNDERS Tijjani,Netherlands,86,240638,https://cdn.sofifa.net/players/240/638/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240638_en.webp
VAN DE VEN Micky,Netherlands,82,264453,https://cdn.sofifa.net/players/264/453/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264453_en.webp
TIL Guus,Netherlands,77,235663,https://cdn.sofifa.net/players/235/663/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235663_en.webp
LANG Noa,Netherlands,80,239380,https://cdn.sofifa.net/players/239/380/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239380_en.webp
MALEN Donyell,Netherlands,79,231447,https://cdn.sofifa.net/players/231/447/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231447_en.webp
BROBBEY Brian,Netherlands,77,251810,https://cdn.sofifa.net/players/251/810/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251810_en.webp
KOOPMEINERS Teun,Netherlands,81,240679,https://cdn.sofifa.net/players/240/679/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240679_en.webp
DE JONG Frenkie,Netherlands,87,228702,https://cdn.sofifa.net/players/228/702/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228702_en.webp
DUMFRIES Denzel,Netherlands,84,233096,https://cdn.sofifa.net/players/233/096/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233096_en.webp
FLEKKEN Mark,Netherlands,78,211738,https://cdn.sofifa.net/players/211/738/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211738_en.webp
SUMMERVILLE Crysencio,Netherlands,76,251954,https://cdn.sofifa.net/players/251/954/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251954_en.webp
HATO Jorrel,Netherlands,78,272978,https://cdn.sofifa.net/players/272/978/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272978_en.webp
TIMBER Quinten,Netherlands,80,251806,https://cdn.sofifa.net/players/251/806/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251806_en.webp
COURTOIS Thibaut,Belgium,89,192119,https://cdn.sofifa.net/players/192/119/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192119_en.webp
DEBAST Zeno,Belgium,78,254262,https://cdn.sofifa.net/players/254/262/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254262_en.webp
THEATE Arthur,Belgium,80,257278,https://cdn.sofifa.net/players/257/278/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257278_en.webp
MECHELE Brandon,Belgium,76,212204,https://cdn.sofifa.net/players/212/204/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212204_en.webp
DE CUYPER Maxim,Belgium,80,251479,https://cdn.sofifa.net/players/251/479/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251479_en.webp
WITSEL Axel,Belgium,77,177413,https://cdn.sofifa.net/players/177/413/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/177413_en.webp
DE BRUYNE Kevin,Belgium,87,192985,https://cdn.sofifa.net/players/192/985/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192985_en.webp
TIELEMANS Youri,Belgium,85,216393,https://cdn.sofifa.net/players/216/393/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216393_en.webp
LUKAKU Romelu,Belgium,84,192505,https://cdn.sofifa.net/players/192/505/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192505_en.webp
TROSSARD Leandro,Belgium,83,207421,https://cdn.sofifa.net/players/207/421/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207421_en.webp
DOKU Jeremy,Belgium,80,246420,https://cdn.sofifa.net/players/246/420/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246420_en.webp
LAMMENS Senne,Belgium,78,254803,https://cdn.sofifa.net/players/254/803/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254803_en.webp
PENDERS Mike,Belgium,73,270821,https://cdn.sofifa.net/players/270/821/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270821_en.webp
LUKEBAKIO Dodi,Belgium,82,231416,https://cdn.sofifa.net/players/231/416/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231416_en.webp
MEUNIER Thomas,Belgium,76,202371,https://cdn.sofifa.net/players/202/371/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202371_en.webp
DE WINTER Koni,Belgium,74,265774,https://cdn.sofifa.net/players/265/774/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265774_en.webp
DE KETELAERE Charles,Belgium,82,251470,https://cdn.sofifa.net/players/251/470/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251470_en.webp
SEYS Joaquin,Belgium,73,71305,https://cdn.sofifa.net/players/071/305/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71305_en.webp
MOREIRA Diego,Belgium,77,270039,https://cdn.sofifa.net/players/270/039/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270039_en.webp
VANAKEN Hans,Belgium,80,200155,https://cdn.sofifa.net/players/200/155/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200155_en.webp
CASTAGNE Timothy,Belgium,76,222501,https://cdn.sofifa.net/players/222/501/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222501_en.webp
SAELEMAEKERS Alexis,Belgium,79,242664,https://cdn.sofifa.net/players/242/664/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242664_en.webp
RASKIN Nicolas,Belgium,77,239810,https://cdn.sofifa.net/players/239/810/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239810_en.webp
ONANA Amadou,Belgium,79,257057,https://cdn.sofifa.net/players/257/057/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257057_en.webp
NGOY Nathan,Belgium,69,262071,https://cdn.sofifa.net/players/262/071/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262071_en.webp
FERNANDEZ-PARDO Matias,Belgium,75,276048,https://cdn.sofifa.net/players/276/048/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276048_en.webp
LIVAKOVIC Dominik,Croatia,80,241671,https://cdn.sofifa.net/players/241/671/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241671_en.webp
STANISIC Josip,Croatia,78,250955,https://cdn.sofifa.net/players/250/955/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250955_en.webp
PONGRACIC Marin,Croatia,74,238370,https://cdn.sofifa.net/players/238/370/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238370_en.webp
GVARDIOL Josko,Croatia,84,251517,https://cdn.sofifa.net/players/251/517/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251517_en.webp
CALETA-CAR Duje,Croatia,74,225263,https://cdn.sofifa.net/players/225/263/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225263_en.webp
SUTALO Josip,Croatia,78,256325,https://cdn.sofifa.net/players/256/325/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256325_en.webp
MORO Nikola,Croatia,75,244270,https://cdn.sofifa.net/players/244/270/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244270_en.webp
KOVACIC Mateo,Croatia,83,207410,https://cdn.sofifa.net/players/207/410/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207410_en.webp
KRAMARIC Andrej,Croatia,81,216354,https://cdn.sofifa.net/players/216/354/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216354_en.webp
MODRIC Luka,Croatia,83,177003,https://cdn.sofifa.net/players/177/003/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/177003_en.webp
BUDIMIR Ante,Croatia,82,188335,https://cdn.sofifa.net/players/188/335/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/188335_en.webp
PANDUR Ivor,Croatia,72,258585,https://cdn.sofifa.net/players/258/585/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258585_en.webp
VLASIC Nikola,Croatia,79,241095,https://cdn.sofifa.net/players/241/095/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241095_en.webp
PERISIC Ivan,Croatia,81,181458,https://cdn.sofifa.net/players/181/458/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/181458_en.webp
PASALIC Mario,Croatia,80,223273,https://cdn.sofifa.net/players/223/273/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223273_en.webp
BATURINA Martin,Croatia,78,262842,https://cdn.sofifa.net/players/262/842/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262842_en.webp
SUCIC Petar,Croatia,74,276278,https://cdn.sofifa.net/players/276/278/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276278_en.webp
JAKIC Kristijan,Croatia,76,257889,https://cdn.sofifa.net/players/257/889/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257889_en.webp
FRUK Toni,Croatia,75,77673,https://cdn.sofifa.net/players/077/673/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77673_en.webp
MATANOVIC Igor,Croatia,71,259750,https://cdn.sofifa.net/players/259/750/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259750_en.webp
SUCIC Luka,Croatia,78,258775,https://cdn.sofifa.net/players/258/775/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258775_en.webp
VUSKOVIC Luka,Croatia,72,275192,https://cdn.sofifa.net/players/275/192/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275192_en.webp
KOTARSKI Dominik,Croatia,77,246267,https://cdn.sofifa.net/players/246/267/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246267_en.webp
PASALIC Marco,Croatia,71,262740,https://cdn.sofifa.net/players/262/740/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262740_en.webp
ERLIC Martin,Croatia,72,244456,https://cdn.sofifa.net/players/244/456/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244456_en.webp
MUSA Petar,Croatia,76,244797,https://cdn.sofifa.net/players/244/797/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244797_en.webp
BOUNOU Yassine,Morocco,82,209981,https://cdn.sofifa.net/players/209/981/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209981_en.webp
HAKIMI Achraf,Morocco,89,235212,https://cdn.sofifa.net/players/235/212/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235212_en.webp
MAZRAOUI Noussair,Morocco,80,236401,https://cdn.sofifa.net/players/236/401/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236401_en.webp
AMRABAT Sofyan,Morocco,78,224158,https://cdn.sofifa.net/players/224/158/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224158_en.webp
AGUERD Nayef,Morocco,81,244749,https://cdn.sofifa.net/players/244/749/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244749_en.webp
BOUADDI Ayyoub,Morocco,75,278901,https://cdn.sofifa.net/players/278/901/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278901_en.webp
TALBI Chemsdine,Morocco,73,275048,https://cdn.sofifa.net/players/275/048/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275048_en.webp
OUNAHI Azzedine,Morocco,76,255125,https://cdn.sofifa.net/players/255/125/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255125_en.webp
RAHIMI Sou ane,Morocco,78,264348,https://cdn.sofifa.net/players/264/348/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264348_en.webp
DIAZ Brahim,Morocco,82,231410,https://cdn.sofifa.net/players/231/410/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231410_en.webp
SAIBARI Ismael,Morocco,79,259480,https://cdn.sofifa.net/players/259/480/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259480_en.webp
EL KAJOUI Munir,Morocco,74,223573,https://cdn.sofifa.net/players/223/573/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223573_en.webp
EL OUAHDI Zakaria,Morocco,76,275353,https://cdn.sofifa.net/players/275/353/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275353_en.webp
DIOP Issa,Morocco,76,231633,https://cdn.sofifa.net/players/231/633/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231633_en.webp
EL MOURABET Samir,Morocco,66,279702,https://cdn.sofifa.net/players/279/702/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279702_en.webp
YASSINE Gessime,Morocco,65,70017,https://cdn.sofifa.net/players/070/017/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70017_en.webp
EZZALZOULI Abde,Morocco,77,264432,https://cdn.sofifa.net/players/264/432/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264432_en.webp
RIAD Chadi,Morocco,72,258490,https://cdn.sofifa.net/players/258/490/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258490_en.webp
BELAMMARI Youssef,Morocco,N/A,N/A,N/A,N/A
EL KAABI Ayoub,Morocco,80,243586,https://cdn.sofifa.net/players/243/586/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243586_en.webp
AMAIMOUNI Ayoub,Morocco,63,78474,https://cdn.sofifa.net/players/078/474/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78474_en.webp
TAGNAOUTI Ahmed Reda,Morocco,70,241777,https://cdn.sofifa.net/players/241/777/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241777_en.webp
EL KHANNOUSS Bilal,Morocco,76,257504,https://cdn.sofifa.net/players/257/504/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257504_en.webp
EL AYNAOUI Neil,Morocco,77,262745,https://cdn.sofifa.net/players/262/745/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262745_en.webp
HALHAL Redouane,Morocco,63,264657,https://cdn.sofifa.net/players/264/657/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264657_en.webp
SALAH EDDINE Anass,Morocco,71,268728,https://cdn.sofifa.net/players/268/728/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268728_en.webp
ROCHET Sergio,Uruguay,79,241811,https://cdn.sofifa.net/players/241/811/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241811_en.webp
GIMENEZ Jose Maria,Uruguay,83,216460,https://cdn.sofifa.net/players/216/460/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216460_en.webp
CACERES Sebastian,Uruguay,69,209886,https://cdn.sofifa.net/players/209/886/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209886_en.webp
ARAUJO Ronald,Uruguay,83,253163,https://cdn.sofifa.net/players/253/163/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253163_en.webp
UGARTE Manuel,Uruguay,79,253306,https://cdn.sofifa.net/players/253/306/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253306_en.webp
BENTANCUR Rodrigo,Uruguay,80,227535,https://cdn.sofifa.net/players/227/535/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227535_en.webp
DE LA CRUZ Nicolas,Uruguay,66,74515,https://cdn.sofifa.net/players/074/515/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74515_en.webp
VALVERDE Federico,Uruguay,89,239053,https://cdn.sofifa.net/players/239/053/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239053_en.webp
NUNEZ Darwin,Uruguay,79,253072,https://cdn.sofifa.net/players/253/072/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253072_en.webp
DE ARRASCAETA Giorgian,Uruguay,N/A,N/A,N/A,N/A
PELLISTRI Facundo,Uruguay,73,253283,https://cdn.sofifa.net/players/253/283/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253283_en.webp
MELE Santiago,Uruguay,65,279847,https://cdn.sofifa.net/players/279/847/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279847_en.webp
VARELA Guillermo,Uruguay,79,260599,https://cdn.sofifa.net/players/260/599/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260599_en.webp
CANOBBIO Agustin,Uruguay,N/A,N/A,N/A,N/A
MARTINEZ Emiliano,Uruguay,85,202811,https://cdn.sofifa.net/players/202/811/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202811_en.webp
OLIVERA Mathias,Uruguay,78,240716,https://cdn.sofifa.net/players/240/716/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240716_en.webp
VINA Matias,Uruguay,68,248112,https://cdn.sofifa.net/players/248/112/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248112_en.webp
RODRIGUEZ Brian,Uruguay,74,193352,https://cdn.sofifa.net/players/193/352/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/193352_en.webp
AGUIRRE Rodrigo,Uruguay,77,230349,https://cdn.sofifa.net/players/230/349/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230349_en.webp
ARAUJO Maxi,Uruguay,77,254817,https://cdn.sofifa.net/players/254/817/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254817_en.webp
VINAS Federico,Uruguay,72,253385,https://cdn.sofifa.net/players/253/385/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253385_en.webp
PIQUEREZ Joaquin,Uruguay,73,232132,https://cdn.sofifa.net/players/232/132/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232132_en.webp
MUSLERA Fernando,Uruguay,79,182494,https://cdn.sofifa.net/players/182/494/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/182494_en.webp
BUENO Santiago,Uruguay,76,237658,https://cdn.sofifa.net/players/237/658/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237658_en.webp
SANABRIA Juan Manuel,Uruguay,N/A,N/A,N/A,N/A
ZALAZAR Rodrigo,Uruguay,79,251377,https://cdn.sofifa.net/players/251/377/26_120.png,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251377_en.webp
